user_id,month,total_calls,total_mins,total_internet,total_messages,plan,city,messages_included,mb_per_month_included,minutes_included,usd_monthly_pay,usd_per_gb,usd_per_message,usd_per_minute,total_revenue
1237,11,89.0,743.0,7378.0,33.0,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1237,12,105.0,738.0,15390.0,41.0,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1238,11,52.0,419.0,22381.0,0.0,surf,"Dallas-Fort Worth-Arlington, TX MSA",50,15360,500,20,10,0.03,0.03,100.0
1238,12,76.0,514.0,22804.0,0.0,surf,"Dallas-Fort Worth-Arlington, TX MSA",50,15360,500,20,10,0.03,0.03,100.42
1239,10,63.0,387.0,13826.0,0.0,surf,"Fresno, CA MSA",50,15360,500,20,10,0.03,0.03,20.0
1239,11,80.0,581.0,13970.0,0.0,surf,"Fresno, CA MSA",50,15360,500,20,10,0.03,0.03,22.43
1239,12,82.0,651.0,17228.0,0.0,surf,"Fresno, CA MSA",50,15360,500,20,10,0.03,0.03,44.53
1240,6,36.0,184.0,8462.0,3.0,surf,"Baton Rouge, LA MSA",50,15360,500,20,10,0.03,0.03,20.0
1240,7,164.0,1176.0,34786.0,9.0,surf,"Baton Rouge, LA MSA",50,15360,500,20,10,0.03,0.03,240.28
1240,8,161.0,1095.0,49996.0,15.0,surf,"Baton Rouge, LA MSA",50,15360,500,20,10,0.03,0.03,387.85
1240,9,180.0,1212.0,30882.0,12.0,surf,"Baton Rouge, LA MSA",50,15360,500,20,10,0.03,0.03,201.36
1240,10,162.0,1194.0,42168.0,9.0,surf,"Baton Rouge, LA MSA",50,15360,500,20,10,0.03,0.03,310.82
1240,11,155.0,1019.0,33670.0,11.0,surf,"Baton Rouge, LA MSA",50,15360,500,20,10,0.03,0.03,225.57
1240,12,164.0,1119.0,41767.0,18.0,surf,"Baton Rouge, LA MSA",50,15360,500,20,10,0.03,0.03,308.57
1241,9,72.0,485.0,9191.0,20.0,surf,"Richmond, VA MSA",50,15360,500,20,10,0.03,0.03,20.0
1241,10,106.0,736.0,10179.0,41.0,surf,"Richmond, VA MSA",50,15360,500,20,10,0.03,0.03,27.08
1241,11,82.0,609.0,6427.0,26.0,surf,"Richmond, VA MSA",50,15360,500,20,10,0.03,0.03,23.27
1241,12,80.0,582.0,14085.0,45.0,surf,"Richmond, VA MSA",50,15360,500,20,10,0.03,0.03,22.46
1242,10,39.0,255.0,10905.0,66.0,surf,"San Antonio-New Braunfels, TX MSA",50,15360,500,20,10,0.03,0.03,20.48
1242,11,38.0,264.0,14722.0,62.0,surf,"San Antonio-New Braunfels, TX MSA",50,15360,500,20,10,0.03,0.03,20.36
1242,12,31.0,234.0,9826.0,64.0,surf,"San Antonio-New Braunfels, TX MSA",50,15360,500,20,10,0.03,0.03,20.42
1243,10,16.0,66.0,12070.0,8.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,20.0
1243,11,63.0,497.0,22428.0,16.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,100.0
1243,12,50.0,407.0,28853.0,24.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,160.0
1244,11,17.0,151.0,20219.0,33.0,surf,"Birmingham-Hoover, AL MSA",50,15360,500,20,10,0.03,0.03,70.0
1244,12,19.0,151.0,19554.0,41.0,surf,"Birmingham-Hoover, AL MSA",50,15360,500,20,10,0.03,0.03,70.0
1245,7,10.0,64.0,2534.0,4.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1245,8,36.0,258.0,9648.0,7.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1245,9,39.0,331.0,6886.0,9.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1245,10,40.0,340.0,9251.0,10.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1245,11,29.0,181.0,12299.0,15.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1245,12,50.0,374.0,4830.0,9.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1246,2,84.0,621.0,20119.0,26.0,ultimate,"Tampa-St. Petersburg-Clearwater, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1246,3,102.0,627.0,31127.0,21.0,ultimate,"Tampa-St. Petersburg-Clearwater, FL MSA",1000,30720,3000,70,7,0.01,0.01,77.0
1246,4,104.0,699.0,26699.0,19.0,ultimate,"Tampa-St. Petersburg-Clearwater, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1246,5,87.0,641.0,19849.0,19.0,ultimate,"Tampa-St. Petersburg-Clearwater, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1246,6,73.0,474.0,17091.0,14.0,ultimate,"Tampa-St. Petersburg-Clearwater, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1246,7,100.0,864.0,17447.0,18.0,ultimate,"Tampa-St. Petersburg-Clearwater, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1246,8,96.0,698.0,18198.0,15.0,ultimate,"Tampa-St. Petersburg-Clearwater, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1246,9,40.0,321.0,8008.0,8.0,ultimate,"Tampa-St. Petersburg-Clearwater, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1247,7,26.0,188.0,5600.0,29.0,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1247,8,70.0,420.0,15379.0,119.0,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1247,9,95.0,625.0,20930.0,109.0,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1247,10,81.0,525.0,14407.0,110.0,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1247,11,79.0,587.0,17475.0,121.0,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1247,12,75.0,496.0,26578.0,112.0,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1248,11,12.0,99.0,1871.0,10.0,surf,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",50,15360,500,20,10,0.03,0.03,20.0
1248,12,150.0,966.0,17352.0,102.0,surf,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",50,15360,500,20,10,0.03,0.03,55.54
1249,5,48.0,343.0,9466.0,19.0,ultimate,"Cincinnati, OH-KY-IN MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1249,6,81.0,510.0,16504.0,32.0,ultimate,"Cincinnati, OH-KY-IN MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1249,7,121.0,844.0,14230.0,26.0,ultimate,"Cincinnati, OH-KY-IN MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1249,8,96.0,554.0,18830.0,39.0,ultimate,"Cincinnati, OH-KY-IN MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1249,9,83.0,522.0,17064.0,47.0,ultimate,"Cincinnati, OH-KY-IN MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1249,10,86.0,566.0,11674.0,36.0,ultimate,"Cincinnati, OH-KY-IN MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1250,10,73.0,528.0,8518.0,53.0,ultimate,"Houston-The Woodlands-Sugar Land, TX MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1250,11,77.0,597.0,11691.0,69.0,ultimate,"Houston-The Woodlands-Sugar Land, TX MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1250,12,69.0,388.0,8742.0,79.0,ultimate,"Houston-The Woodlands-Sugar Land, TX MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1251,3,28.0,247.0,13881.0,20.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1251,4,63.0,488.0,22623.0,33.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,100.0
1251,5,70.0,567.0,21238.0,39.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,82.00999999999999
1251,6,78.0,487.0,29502.0,33.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,170.0
1251,7,88.0,590.0,22935.0,39.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,102.7
1251,8,83.0,614.0,34504.0,20.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,223.42000000000002
1251,9,74.0,537.0,21317.0,29.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,81.11
1251,10,87.0,652.0,28908.0,33.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,164.56
1251,11,77.0,550.0,18245.0,29.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,51.5
1251,12,82.0,589.0,20741.0,35.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,82.67
1252,6,46.0,270.0,8286.0,13.0,surf,"Detroit-Warren-Dearborn, MI MSA",50,15360,500,20,10,0.03,0.03,20.0
1252,7,71.0,463.0,14343.0,39.0,surf,"Detroit-Warren-Dearborn, MI MSA",50,15360,500,20,10,0.03,0.03,20.0
1252,8,55.0,368.0,12888.0,26.0,surf,"Detroit-Warren-Dearborn, MI MSA",50,15360,500,20,10,0.03,0.03,20.0
1252,9,59.0,446.0,15558.0,28.0,surf,"Detroit-Warren-Dearborn, MI MSA",50,15360,500,20,10,0.03,0.03,30.0
1252,10,64.0,469.0,16985.0,37.0,surf,"Detroit-Warren-Dearborn, MI MSA",50,15360,500,20,10,0.03,0.03,40.0
1252,11,74.0,441.0,13431.0,30.0,surf,"Detroit-Warren-Dearborn, MI MSA",50,15360,500,20,10,0.03,0.03,20.0
1252,12,66.0,485.0,12749.0,35.0,surf,"Detroit-Warren-Dearborn, MI MSA",50,15360,500,20,10,0.03,0.03,20.0
1253,9,13.0,102.0,12670.0,26.0,ultimate,"Cleveland-Elyria, OH MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1253,10,21.0,153.0,17527.0,22.0,ultimate,"Cleveland-Elyria, OH MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1253,11,17.0,130.0,13663.0,25.0,ultimate,"Cleveland-Elyria, OH MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1253,12,21.0,139.0,15629.0,19.0,ultimate,"Cleveland-Elyria, OH MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1254,8,79.0,541.0,20936.0,106.0,surf,"Detroit-Warren-Dearborn, MI MSA",50,15360,500,20,10,0.03,0.03,82.91000000000001
1254,9,59.0,442.0,17597.0,112.0,surf,"Detroit-Warren-Dearborn, MI MSA",50,15360,500,20,10,0.03,0.03,51.86
1254,10,68.0,539.0,21413.0,106.0,surf,"Detroit-Warren-Dearborn, MI MSA",50,15360,500,20,10,0.03,0.03,92.85000000000001
1254,11,68.0,564.0,20536.0,91.0,surf,"Detroit-Warren-Dearborn, MI MSA",50,15360,500,20,10,0.03,0.03,83.15
1254,12,59.0,437.0,16772.0,110.0,surf,"Detroit-Warren-Dearborn, MI MSA",50,15360,500,20,10,0.03,0.03,41.8
1255,8,86.0,629.0,11150.0,54.0,ultimate,"Oklahoma City, OK MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1255,9,74.0,464.0,10062.0,47.0,ultimate,"Oklahoma City, OK MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1255,10,80.0,493.0,10471.0,57.0,ultimate,"Oklahoma City, OK MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1255,11,79.0,646.0,7648.0,49.0,ultimate,"Oklahoma City, OK MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1255,12,102.0,727.0,9475.0,60.0,ultimate,"Oklahoma City, OK MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1256,9,49.0,332.0,11887.0,17.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,20.0
1256,10,80.0,531.0,10786.0,20.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,20.93
1256,11,85.0,604.0,21238.0,27.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,83.12
1256,12,66.0,530.0,10882.0,33.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,20.9
1257,4,22.0,166.0,3709.0,4.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1257,5,96.0,745.0,15864.0,35.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,37.35
1257,6,80.0,606.0,14863.0,32.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,23.18
1257,7,81.0,520.0,13572.0,37.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.6
1257,8,77.0,512.0,12775.0,34.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.36
1257,9,66.0,590.0,5078.0,34.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,22.7
1257,10,87.0,611.0,15220.0,30.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,23.33
1257,11,99.0,747.0,20430.0,25.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,87.41
1257,12,85.0,641.0,16285.0,39.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,34.230000000000004
1258,7,7.0,27.0,15055.0,31.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,20.0
1258,8,6.0,34.0,19881.0,45.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,70.0
1258,9,7.0,42.0,19066.0,49.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,60.0
1258,10,12.0,117.0,18305.0,55.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,50.15
1258,11,7.0,32.0,21446.0,48.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,90.0
1258,12,16.0,133.0,24060.0,49.0,surf,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,110.0
1259,3,14.0,161.0,1282.0,17.0,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,20.0
1259,4,13.0,91.0,3522.0,27.0,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,20.0
1259,5,23.0,180.0,3342.0,29.0,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,20.0
1259,6,19.0,124.0,1344.0,32.0,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,20.0
1259,7,24.0,197.0,2117.0,17.0,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,20.0
1259,8,24.0,199.0,2522.0,36.0,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,20.0
1259,9,18.0,147.0,3285.0,34.0,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,20.0
1259,10,15.0,99.0,1956.0,41.0,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,20.0
1259,11,14.0,104.0,3242.0,32.0,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,20.0
1259,12,24.0,190.0,1079.0,36.0,surf,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,20.0
1260,12,60.0,504.0,19789.0,80.0,surf,"Los Angeles-Long Beach-Anaheim, CA MSA",50,15360,500,20,10,0.03,0.03,71.02000000000001
1261,2,14.0,56.0,7051.0,11.0,surf,"Kansas City, MO-KS MSA",50,15360,500,20,10,0.03,0.03,20.0
1261,3,49.0,304.0,17781.0,54.0,surf,"Kansas City, MO-KS MSA",50,15360,500,20,10,0.03,0.03,50.12
1261,4,71.0,502.0,21877.0,37.0,surf,"Kansas City, MO-KS MSA",50,15360,500,20,10,0.03,0.03,90.06
1261,5,68.0,533.0,21463.0,49.0,surf,"Kansas City, MO-KS MSA",50,15360,500,20,10,0.03,0.03,90.99
1261,6,61.0,441.0,13101.0,52.0,surf,"Kansas City, MO-KS MSA",50,15360,500,20,10,0.03,0.03,20.06
1261,7,76.0,513.0,25478.0,49.0,surf,"Kansas City, MO-KS MSA",50,15360,500,20,10,0.03,0.03,130.39
1261,8,67.0,479.0,17577.0,49.0,surf,"Kansas City, MO-KS MSA",50,15360,500,20,10,0.03,0.03,50.0
1261,9,80.0,627.0,16978.0,49.0,surf,"Kansas City, MO-KS MSA",50,15360,500,20,10,0.03,0.03,43.81
1261,10,85.0,601.0,17596.0,57.0,surf,"Kansas City, MO-KS MSA",50,15360,500,20,10,0.03,0.03,53.24
1261,11,73.0,562.0,15421.0,46.0,surf,"Kansas City, MO-KS MSA",50,15360,500,20,10,0.03,0.03,31.86
1261,12,76.0,579.0,17243.0,50.0,surf,"Kansas City, MO-KS MSA",50,15360,500,20,10,0.03,0.03,42.370000000000005
1262,12,40.0,291.0,16037.0,57.0,surf,"Dallas-Fort Worth-Arlington, TX MSA",50,15360,500,20,10,0.03,0.03,30.21
1263,3,51.0,334.0,10657.0,1.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,20.0
1263,4,80.0,643.0,12283.0,2.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,24.29
1263,5,84.0,560.0,13975.0,5.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,21.8
1263,6,81.0,733.0,15710.0,6.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,36.989999999999995
1263,7,67.0,486.0,19049.0,2.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,60.0
1263,8,80.0,604.0,16704.0,4.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,43.120000000000005
1263,9,72.0,555.0,20949.0,4.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,81.65
1263,10,65.0,505.0,13378.0,4.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,20.15
1263,11,77.0,591.0,18508.0,1.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,62.730000000000004
1263,12,93.0,570.0,20602.0,1.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,82.1
1264,5,43.0,334.0,16166.0,60.0,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1264,6,58.0,432.0,15230.0,63.0,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1264,7,43.0,312.0,13623.0,53.0,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1264,8,45.0,287.0,13191.0,55.0,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1264,9,56.0,379.0,14484.0,57.0,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1264,10,47.0,323.0,20547.0,72.0,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1264,11,62.0,422.0,17553.0,65.0,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1264,12,61.0,365.0,14137.0,75.0,ultimate,"Los Angeles-Long Beach-Anaheim, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1265,11,9.0,98.0,4188.0,0.0,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",50,15360,500,20,10,0.03,0.03,20.0
1265,12,40.0,212.0,28084.0,0.0,surf,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",50,15360,500,20,10,0.03,0.03,150.0
1266,12,48.0,323.0,11648.0,24.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1267,11,13.0,143.0,1470.0,13.0,surf,"St. Louis, MO-IL MSA",50,15360,500,20,10,0.03,0.03,20.0
1267,12,205.0,1510.0,37596.0,125.0,surf,"St. Louis, MO-IL MSA",50,15360,500,20,10,0.03,0.03,282.55
1268,3,48.0,307.0,20014.0,10.0,surf,"Fresno, CA MSA",50,15360,500,20,10,0.03,0.03,70.0
1268,4,80.0,617.0,26017.0,28.0,surf,"Fresno, CA MSA",50,15360,500,20,10,0.03,0.03,133.51
1268,5,75.0,565.0,36706.0,37.0,surf,"Fresno, CA MSA",50,15360,500,20,10,0.03,0.03,241.95
1268,6,69.0,494.0,37136.0,33.0,surf,"Fresno, CA MSA",50,15360,500,20,10,0.03,0.03,240.0
1268,7,68.0,521.0,38963.0,35.0,surf,"Fresno, CA MSA",50,15360,500,20,10,0.03,0.03,260.63
1268,8,61.0,494.0,33863.0,35.0,surf,"Fresno, CA MSA",50,15360,500,20,10,0.03,0.03,210.0
1268,9,74.0,472.0,24733.0,42.0,surf,"Fresno, CA MSA",50,15360,500,20,10,0.03,0.03,120.0
1268,10,72.0,457.0,34380.0,33.0,surf,"Fresno, CA MSA",50,15360,500,20,10,0.03,0.03,220.0
1268,11,81.0,659.0,29213.0,24.0,surf,"Fresno, CA MSA",50,15360,500,20,10,0.03,0.03,164.77
1268,12,62.0,488.0,31785.0,23.0,surf,"Fresno, CA MSA",50,15360,500,20,10,0.03,0.03,190.0
1270,9,30.0,206.0,12044.0,13.0,ultimate,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1270,10,69.0,512.0,18297.0,22.0,ultimate,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1270,11,42.0,256.0,16145.0,32.0,ultimate,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1270,12,50.0,283.0,24663.0,28.0,ultimate,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1271,12,78.0,531.0,17980.0,83.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,51.92
1272,11,5.0,30.0,2472.0,3.0,surf,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",50,15360,500,20,10,0.03,0.03,20.0
1272,12,93.0,629.0,41119.0,59.0,surf,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",50,15360,500,20,10,0.03,0.03,284.14
1273,10,39.0,237.0,10737.0,44.0,ultimate,"Baton Rouge, LA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1273,11,47.0,324.0,13549.0,55.0,ultimate,"Baton Rouge, LA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1273,12,56.0,424.0,18196.0,52.0,ultimate,"Baton Rouge, LA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1274,12,45.0,357.0,17368.0,17.0,ultimate,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1276,9,22.0,161.0,9614.0,10.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,20.0
1276,10,59.0,431.0,17118.0,23.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,40.0
1276,11,54.0,428.0,10939.0,19.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,20.0
1276,12,49.0,339.0,19519.0,24.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,70.0
1277,4,33.0,291.0,9924.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1277,5,102.0,791.0,23069.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,108.73
1277,6,97.0,678.0,21657.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,95.34
1277,7,113.0,738.0,23366.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,117.14
1277,8,100.0,662.0,26477.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,144.86
1277,9,103.0,824.0,17164.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,49.72
1277,10,110.0,736.0,20258.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,77.08
1277,11,93.0,740.0,24717.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,127.2
1277,12,95.0,707.0,20978.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,86.21000000000001
1278,11,52.0,278.0,14802.0,32.0,surf,"Dayton-Kettering, OH MSA",50,15360,500,20,10,0.03,0.03,20.0
1278,12,50.0,393.0,23255.0,24.0,surf,"Dayton-Kettering, OH MSA",50,15360,500,20,10,0.03,0.03,100.0
1279,10,59.0,502.0,12552.0,23.0,ultimate,"Baton Rouge, LA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1279,11,57.0,461.0,13874.0,21.0,ultimate,"Baton Rouge, LA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1279,12,61.0,479.0,15640.0,19.0,ultimate,"Baton Rouge, LA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
